732013,1.3,17.3,0,4.2,-1.9,81.9,4.7,5.1
732014,0.9,17.6,0,4.6,-2.8,78.7,7.4,5.7
732015,0.1,18.4,0,2.2,-2.1,82.8,14.5,7.2
732016,0.2,18.4,0,1.6,-1.5,88.9,27.2,7.5
732017,1.4,17.2,0,3.7,-1.2,84,12.8,6.3
732018,3,15.5,0,7.3,-1.4,74.5,2.2,8
732019,6.9,11.6,0,10.3,3.4,76.8,4.2,7.3
732020,7.9,10.7,0,11.9,3.7,74.5,20.6,8.3
732021,9.7,8.8,0,13.3,6,73.2,0.2,9.2
732022,10.9,7.5,0,15.3,6.5,78.1,2.5,7.5
732023,12.3,6.2,0,19.7,4.6,67,0,5.6
732024,11.2,7.3,0,17.1,5.2,71.3,3.1,4.8
732025,11,7.4,0,13.8,8.1,71.1,0.7,12
732026,10,8.5,0,13.2,6.6,78.6,39.2,16.1
732027,8.4,10.2,0,11.6,5,70.5,89.2,17.1
732028,6.1,12.3,0,9.1,2.9,77.5,48.4,10.6
732029,4.3,14.2,0,7.9,0.4,81.4,23.1,5
732030,3.8,14.8,0,6.4,0.8,81.1,8.9,8.4
732031,2.4,16.1,0,4.6,0,74.9,14.1,7.1
732032,0.7,17.7,0,3.8,-2.3,74.3,0.9,5.9
732033,1.3,17.2,0,5.6,-3.2,70.3,2.7,4.6
732034,4.4,14.1,0,8.8,-0.2,70.2,2.3,4.6
732035,6.1,12.4,0,12.4,-0.5,65.7,5.9,4.9
732036,7.7,10.8,0,14.5,0.7,60.6,0,8.4
732037,8.8,9.8,0,15.2,2.1,59.1,2.8,7.5
732038,9.8,8.7,0,15.9,3.4,60.7,1.5,9
732039,10.8,7.8,0,16.9,4.5,57.7,1.4,9.7
732040,10.6,7.8,0,14.7,6.5,67,4.9,7.6
732041,8.9,9.6,0,13.2,4.6,73.5,7.8,9.6
732042,7.4,11,0,10.1,4.7,79.5,47.6,9.7
732043,5.6,12.8,0,8.2,2.9,83.6,72.8,9
732044,5,13.5,0,7.6,2.4,84.8,58.1,7.6
732045,5.1,13.4,0,7.9,2.2,84.9,22.4,7.1
732046,5.2,13.2,0,9,1.5,81.8,23.5,6.4
732047,6.1,12.5,0,9.4,2.5,78.7,21.5,6.6
732048,5.2,13.3,0,9.5,0.9,74,10.3,5.8
732049,6,12.4,0,10.5,1.3,74.1,2.4,6
732050,7.3,11.2,0,11,3.5,73.3,1.1,5.3
732051,8.5,10,0,14,3,61.3,0,4.8
732052,9.9,8.5,0,17.8,2.1,53.9,1,5
732053,11.9,6.6,0,19,4.8,55.5,8.8,4.8
732054,12,6,0,18.8,5.2,58.2,2.2,5.3
732055,12.2,6.2,0,16.7,7.8,67.2,6,7.4
732056,8.6,9.9,0,12.2,4.9,73,14.9,6.6
732057,9.4,9,0,14.9,3.9,65.6,67.1,4.8
732058,12.3,6.1,0,18.8,5.8,63.8,45.1,4.7
732059,14.2,4.2,0,20.7,7.6,64.6,2.6,4.3
732060,11.2,7.2,0,15.6,6.8,78.8,56.7,6.7
732061,9,9.4,0,13.2,4.7,74.5,75.8,6.5
732062,9.7,8.8,0,14.8,4.4,69.3,17.7,5
732063,10.9,7.6,0,15.8,5.7,71.6,10.4,4.5
732064,12.2,6.3,0,18,6.3,66.8,5.1,5.9
732065,13.3,5.2,0,19.4,7.2,60.5,16.2,7.2
732066,14.1,4.3,0,19.2,8.9,63.6,20.4,8
732067,15.7,2.9,0,21.5,9.7,58,0.9,9.7
732068,15,3.5,0.1,19.6,10.4,69.7,1.1,6.5
732069,13.1,5.4,0,16.6,9.5,79.3,5.1,6.1
732070,13.7,4.8,0,19.1,8.2,70.7,11.2,5.4
732071,13.7,4.7,0,18.4,9,71,40.1,6.6
732072,11.6,6.8,0,14.9,8.3,75,26.6,5.8
732073,10.1,8.4,0,12.9,7.3,88.3,106.3,5.6
732074,9.5,9,0,12,6.9,89.8,194.4,9.4
732075,9,9.5,0,12.3,5.6,77.4,157.3,7.4
732076,9.6,8.9,0,12.7,6.3,83.4,56.7,5.8
732077,12.7,5.7,0,16.8,8.6,82.4,145.8,6.2
732078,12,6.4,0,16.2,7.8,81.7,8.6,5.7
732079,10.6,7.8,0,13.6,7.6,79.8,13.9,6.1
732080,9.5,9,0,12,6.9,82,8,6.2
732081,10.3,8.1,0,14.8,5.9,71.7,2.3,4.1
732082,11.7,6.8,0,16.2,7.1,76.5,3.1,7.9
732083,12.7,5.9,0,16.8,8.1,70.6,9.9,6.6
732084,13.6,4.9,0,19,8.1,69.6,0.2,4.5
732085,14.8,3.7,0,20.7,8.9,64.7,5.5,5.7
732086,15.2,3.2,0,21.6,8.8,60.6,1.5,8.2
732087,14.3,4.2,0,19.5,9,63.4,1.1,5.5
732088,10.9,7.6,0,14.5,7.1,76.1,6.9,7
732089,7.3,10.6,0,11.8,2.7,67,17.7,9
732090,8.2,10.3,0,12.5,3.8,65.9,20.3,9
732091,8.8,9.7,0,14.3,3,65.9,0.5,7
732092,10.9,7.7,0,15.3,6.1,66.3,2.9,6.8
732093,10.5,7.9,0,15.2,5.8,65.5,10.9,6.4
732094,10.3,8.2,0,14.8,5.6,69.3,5.3,5.1
732095,11.5,7,0,17.1,5.7,64.6,0.2,4.5
732096,13.5,5,0,20.7,6,53.3,0,4.2
732097,16.2,2.5,0.2,22.9,9.3,48.9,1.4,5.3
732098,15.3,3.3,0.1,19.8,10.7,67.8,14.3,5.7
732099,14.2,4.3,0,18.9,9.4,71.4,50.5,4.4
732100,14.7,3.8,0,19.1,10,76.7,45.1,5.2
732101,15.5,3,0,20,10.9,69.6,188.5,5.7
732102,14.2,4.2,0,17.7,10.7,82.6,19.5,5.4
732103,13.2,5.3,0,15.9,10.4,83.9,124.7,5.8
732104,14.5,4,0,19.5,9.3,73.4,127,4.2
732105,17.3,1.3,0.2,24.2,10.5,65.6,1.3,4.5
732106,19.6,0.3,1.4,26.2,12.9,63.5,2.6,4.6
732107,20.4,0.6,2.4,26.1,14.5,69.4,1.4,6
732108,20.6,0.1,2.1,25.1,15.8,73.6,143.5,5.4
732109,17.8,1.1,0.4,21.2,14.1,78,35.1,7.5
732110,14.8,3.7,0,18.4,11.1,77,88.5,7.1
732111,13.8,4.6,0,17.5,10.2,78,20.2,6.5
732112,15,3.4,0,21,9.2,71.7,18.2,6.9
732113,17.1,1.5,0.2,22.2,12,72.9,4.5,9.5
732114,13.6,4.9,0,17,9.9,64.1,30.1,9.1
732115,15.2,3.4,0,21.2,9.1,70.9,4.5,9.1
732116,14.5,3.9,0,17.8,11.1,75.3,63.1,6.9
732117,12.4,6.1,0,15.9,8.9,77.3,2.8,7
732118,12,6.6,0,16.2,7.4,70.9,36.8,5
732119,13.3,5.2,0,17.8,8.6,73.2,21.3,5.7
732120,14.8,3.7,0,19.4,10.2,76,30.4,4.7
732121,16.7,2,0.2,21.5,11.6,76.9,32.1,9.6
732122,15.4,3.1,0,18.6,12.2,63.1,87.7,12.8
732123,13.8,4.7,0,16.9,10.6,71.7,3.3,9.9
732124,14.7,3.8,0,19.8,9.4,63.5,10,5.9
732125,17.5,1.5,0.6,22.7,12.2,73.7,1.3,5
732126,16.5,2.1,0.2,20.6,12.4,65.4,33,9.2
732127,15.4,3.1,0,20.1,10.5,64.6,2.4,7.3
732128,17,1.6,0.1,22.5,11.3,64.6,2,4.9
732129,16,2.5,0.1,19.6,12.4,71.3,6,7.9
732130,13.8,4.6,0,17,10.7,80.5,20.2,6.4
732131,14.7,3.9,0,18.1,11,75.7,6.2,9.3
732132,15.8,2.8,0.1,20.2,11.1,67.5,15.9,7.6
732133,16,2.6,0.1,20.6,11.3,75.3,23.9,6.2
732134,15.6,3,0.1,20.4,10.7,67.6,30.6,5.5
732135,16.6,2.1,0.2,22.5,10.6,65.9,16,6.4
732136,18,1,0.6,22.3,13.5,80.3,69.6,6
732137,16,2.5,0.1,19.3,12.6,77.5,152.7,9.1
732138,14,4.5,0,17.1,10.7,78.9,222.3,8.5
732139,13.7,4.7,0,17.5,10,74.9,57.1,8.7
732140,13.8,4.7,0,16,11.3,83,45.9,9.1
732141,13.5,5,0,16.1,10.7,78.8,36.4,8.7
732142,15,3.5,0,19.3,10.5,71.3,3.7,7.9
732143,17,1.6,0.1,20,13.9,81.6,27.8,7.1
732144,18.6,0.8,0.9,22.5,14.6,78.1,33.6,5.2
732145,21.2,0,2.6,27.8,14.2,69.4,13.3,5.1
732146,21.2,0.1,2.8,26.1,16,74.8,14.9,5
732147,19.6,0.3,1.5,23.7,15.5,74.1,189.9,4.8
732148,19.5,0.7,1.8,24.9,14.2,79.3,21.5,5.3
732149,20.1,0.4,2.1,25.1,15,75.1,27.6,4.3
732150,20.4,0.1,2.2,25.3,15.7,77,40.4,3.8
732151,21.4,0,2.9,27.4,15.4,75,81.5,5.1
732152,18.6,0.6,0.7,22.3,14.7,70.6,10.3,6.2
732153,17.3,1.8,0.5,21.6,12.8,72.4,3.9,5.5
732154,15.1,3.5,0,18.6,11.4,82.3,55,5
732155,15.4,3.2,0,20.1,10.3,72.1,12.4,4.9
732156,16,2.5,0,21.9,9.9,65.9,6.4,4.1
732157,17.7,1.1,0.3,24.6,10.8,57.8,0,5.3
732158,20.2,0.1,1.7,27.7,12.5,56.1,6.4,4.1
732159,21.3,0,2.9,27.5,15,61.8,20.5,3.6
732160,20.3,0.1,1.8,25.5,14.7,67.2,39.2,4.3
732161,20,0,1.6,26.4,13.6,65.3,1.8,3.9
732162,20.5,0,2,27.1,13.8,63.2,3.3,3.6
732163,21.2,0,2.9,28,14.5,62,6.2,3.8
732164,22.8,0,4.4,29.5,16.2,57.3,0,5.8
732165,22.9,0,4.5,28.9,16.8,58.6,2.6,5.9
732166,22.5,0,4,28.5,16.4,59,6.7,6.2
732167,22.5,0,4.1,28.8,16.3,54.2,14,7.3
732168,22.7,0,4.2,29.2,16,51.1,2.7,7.3
732169,22.8,0,4.3,28.9,16.4,54.3,45.4,7.7
732170,21.6,0,3.1,26.4,16.6,69.3,59.4,4.5
732171,22.1,0,3.6,29,15.2,66.6,27.7,5.3
732172,18.1,0.7,0.4,21.4,14.9,80,164.9,8.8
732173,17.5,1.1,0.2,21.1,14,81.8,62.2,6.7
732174,18.9,0.4,0.9,23.3,14.4,74.3,10,5.2
732175,19.5,0.2,1.2,24.5,14.4,73.4,18.1,5.7
732176,20.3,0.1,1.8,24.6,15.9,77.5,42.7,5.4
732177,21.9,0,3.4,27,16.7,70.5,39.7,6.5
732178,20.5,0.1,2.2,24.1,17.1,67.9,87.7,9.4
732179,18.2,0.8,0.5,21.9,14.4,74.9,36.8,8.1
732180,15.7,2.9,0,19,12.2,80.8,87.3,7.1
732181,14.3,4.2,0,19.1,9.5,68.6,0.5,5.4
732182,15.4,3.1,0,21.7,8.8,67.7,18.5,5.5
732183,17.5,1.1,0.1,21.4,13.5,79.8,80.5,6.6
732184,16.3,2.1,0,19.4,13.2,77.9,47.4,9
732185,15.9,2.6,0,18.8,12.8,83.9,42.5,8.4
732186,15.1,3.4,0,18.3,11.9,81.1,48.8,8.3
732187,16.2,1.8,0,20.1,12.2,79.9,36.4,5.6
732188,17,1.7,0.1,21.1,12.5,79.3,35,5.3
732189,15.2,3.2,0,18.5,12,82.8,43.2,8
732190,14.2,4.3,0,17.8,10.7,78.5,113.1,8.6
732191,14,4.4,0,19.2,8.8,71.3,60.9,5.7
732192,15.3,3.2,0,22.9,7.7,65.7,0,4
732193,18.2,0.8,0.4,25.8,10.4,67.2,6.4,3.7
732194,19.5,0.1,1.1,25.9,13,68.6,1.3,3.2
732195,18.5,0.3,0.8,25,11.9,66,140.9,4.2
732196,18.4,0.3,0.3,25.2,11.6,66.8,6.4,4.6
732197,17.9,0.9,0.3,24.2,11.4,67.8,0,5.3
732198,15.9,2.6,0.1,21.7,10.1,64.1,0,5.5
732199,14,4.4,0,20.8,7.2,56.1,0,5.3
732200,16,2.6,0.1,24.1,7.6,51.6,8.7,6.6
732201,18.7,0.5,0.8,23.1,14.3,73.6,9.4,7
732202,15.3,3.2,0,18.6,11.8,71.9,24.9,9.7
732203,15.3,3.2,0,19.9,10.5,69.7,31.2,8.7
732204,16.8,1.8,0.1,20.9,12.7,69.5,2.5,9.1
732205,14.2,4.3,0,17.8,10.4,71.5,7.1,9.5
732206,12.1,6.4,0,16.9,7.2,69.4,5.1,4.9
732207,12.9,5.7,0,19.4,6,61.5,1,5.4
732208,15.4,3.1,0,22.2,8.6,61.7,2,5.9
732209,14.6,3.9,0,19.2,10,77.2,5.4,5.5
732210,13.4,5.1,0,16.7,9.8,75.3,4,9.1
732211,13.1,5.5,0,15.6,10.3,72.4,25.2,14.7
732212,11.2,7.3,0,13.2,9,77.4,57.8,12.4
732213,11.5,6.9,0,13.9,9.1,88.5,118.1,10.6
732214,11.6,7,0,13.9,8.9,82.5,77.6,9.6
732215,10.9,7.4,0,13.1,8.7,84.2,23.4,7.7
732216,11.2,7.3,0,13.4,8.6,87,14.2,6.3
732217,12.5,5.9,0,15.2,9.7,85.5,31.7,7.2
732218,13.6,4.9,0,16.3,10.8,87.6,6.1,6.6
732219,12.8,5.8,0,15.6,9.7,86.8,67.8,7.6
732220,11.8,6.7,0,15.7,7.7,82.3,50.8,4.1
732221,12,6.5,0,15.7,8,85.6,11,4.2
732222,12.8,5.7,0,16.3,9.2,84.3,4.6,5.4
732223,12.9,5.6,0,17.1,8.5,79.3,2.3,5.1
732224,14.5,4.1,0,20,8.7,75.7,6.7,6.8
732225,17.1,1.6,0.2,21.9,12,74.9,2.8,6.9
732226,14.2,4.2,0,17.9,10.6,81.1,38.7,6.4
732227,12.1,6.3,0,15.8,8.5,77.7,31.8,6.6
732228,10.2,8.3,0,13.3,6.9,87.7,110.3,3.9
732229,9,9.5,0,12.6,5.3,81.6,26.5,4.2
732230,7.5,10.9,0,11.3,3.5,78.3,30.2,6.8
732231,6.6,11.8,0,10.5,2.7,71.6,16,9.4
732232,5.5,13,0,10.3,0.7,68.4,1.1,9.2
732233,7.8,10.7,0,13,2.5,75.9,3.3,6.4
732234,8.8,9.6,0,12.9,4.8,81.7,5.7,6.5
732235,8.3,10.2,0,11.2,5.4,87.8,47.7,6
732236,7.4,11.1,0,10.2,4.3,84.6,50.5,5.5
732237,6.9,11.6,0,9.8,3.9,86.6,13.4,7.8
732238,8.5,9.9,0,11.3,5.6,83.1,77.2,10.3
732239,7.7,10.8,0,12.5,2.8,86.2,20,4.5
732240,9.7,8.7,0,14.3,5,87.6,37.8,7.3
732241,12.7,5.8,0,17,8.2,74.8,53.5,9.3
732242,11.5,7.1,0,16.1,6.6,75.7,1.3,7.8
732243,13.8,4.6,0,17.5,10.2,79.8,2.6,9.7
732244,15.7,2.8,0,19.4,11.9,76.2,12.3,7.8
732245,14,4.5,0,17.4,10.3,75.5,32.9,8.8
732246,10.1,8.2,0,12.5,7.5,85.5,26.6,4.6
732247,8.5,10,0,11.4,5.3,87.3,21.4,5.1
732248,10.2,8.3,0,12.4,8,90.6,22.6,5.4
732249,10.9,7.5,0,14.1,7.8,92.2,26.2,4.2
732250,10,7.8,0,11.9,8,92.5,110.9,4
732251,9,9.1,0,11.2,6.9,90.7,17.8,4.4
732252,8.4,10,0,11,5.8,87.8,1.5,5.4
732253,8.8,9.8,0,10.6,6.7,89.4,3,6.7
732254,10,8.5,0,12.7,7.3,90.7,2.1,4.2
732255,10.2,8.3,0,12.5,7.9,93,11.4,4.2
732256,8.2,10.2,0,10.9,5.5,82.3,22.8,8.6
732257,6.3,12.2,0,8.6,4,85.5,10.8,7.8
732258,5.1,13.4,0,7.6,2.4,86.9,34.3,5.1
732259,3.3,15.1,0,6.3,0.3,88.9,32.4,4.1
732260,1.9,16.4,0,3.9,-0.5,92.2,15.3,6.6
732261,2.8,15.7,0,4.5,0.8,90.4,144,5.6
732262,2.5,15.9,0,4.5,0.3,90.8,1.1,3.7
732263,3.4,14.7,0,5.4,1.3,91.8,0.2,7.4
732264,3.2,15.2,0,5.8,0.6,86.4,36.1,8.4
732265,2.5,16.1,0,5.4,-0.7,87.7,7.5,5.2
732266,2.6,15.8,0,5,0.1,91.9,12.2,6.8
732267,5.1,13.5,0,7.1,2.7,91.5,8.5,6.9
732268,7.8,10.8,0,9.9,5.3,89.5,35.8,11.5
732269,6.9,11.5,0,9.7,4,81.8,93.1,13.6
732270,2.6,15.9,0,5.1,-0.1,86.6,174.6,10
732271,1,17.3,0,2.4,-0.4,84.7,4.1,10.5
732272,1.2,17.2,0,4,-1.6,85.2,2.3,7.1
732273,5.7,12.7,0,9.8,1.5,89.8,44.1,12.3
732274,5,13.6,0,8.7,1,81.2,34.5,10.3
732275,0.3,18,0,3.7,-2.9,88.6,6.9,4
732276,0.7,17.7,0,4.1,-2.8,82.7,2.6,4.6
732277,0.9,17.5,0,3.7,-2.1,89.1,6.1,6.8
732278,5.3,13.3,0,7.6,2.7,91.6,9.8,6.5
732279,5.2,13.3,0,6.8,3.3,91.9,1.9,4.4
732280,4.6,13.8,0,6.6,2.6,94.2,26,3.1
732281,3.4,15.2,0,5.4,1,91.2,3.8,5.7
732282,2.9,15.6,0,4.4,1,92.7,3.9,4.4
732283,2.4,16,0,4.1,0.5,93.6,5.2,4.4
732284,2.8,15.7,0,4.7,0.7,93.7,26.7,4.3
732285,2.3,15.9,0,4,0.7,94.5,4.2,5.8
732286,2.7,15.6,0,4.7,0.7,93.4,6,6.5
732287,4.4,13.9,0,6.1,2.5,89.8,0.3,6.2
732288,3.6,14.5,0,4.8,2.2,88.5,3.1,5.7
732289,2.4,16,0,4.4,0.5,90.7,1.4,4.6
732290,0.5,18.2,0,2.6,-2.1,90.4,9.5,5
732291,-1,19.2,0,2,-3.9,90.6,0.3,3.9
732292,-1.2,19.6,0,0.9,-3.5,95.1,3,3.8
732293,0.1,17.7,0,1.4,-1.1,95.6,3,3.4
732294,-1.1,19.2,0,0.4,-2.5,94.5,1.5,4.2
732295,-1.3,19.8,0,0.7,-3.6,92.3,3.4,5.2
732296,0.4,18,0,3.4,-2.7,84.7,3.2,6.5
732297,1.7,16.8,0,4.3,-1.2,85.9,0.4,7.7
732298,3.6,14.9,0,5.7,1.4,88,22.4,9.8
732299,2.6,15.9,0,4.3,0.7,84.2,65.8,11.3
732300,-0.2,18.7,0,2.3,-2.9,88.2,18.2,6.2
732301,-2.2,20.5,0,1,-5.6,85,21.8,5.9
732302,-3.9,22.4,0,-0.5,-7.5,85.5,1.3,4.1
732303,-2.2,20.5,0,1,-5.4,89.4,1.4,10.4
732304,4.2,14.3,0,7.4,0.7,89.9,21.3,13.4
732305,6.3,12,0,8.1,4.4,83.3,50.5,12.8
732306,4.4,14,0,7.9,0.8,85.7,14.6,8.2
732307,0.6,17.8,0,2.3,-1.2,96,21.6,4.7
732308,-0.2,18.4,0,1,-1.3,94.1,46.7,6
732309,0.2,18.3,0,1.7,-1.5,88.8,33.3,8.1
732310,1.5,17.1,0,3,-0.3,92.1,5.4,6.1
732311,1.7,16.8,0,3.7,-0.5,90.4,2.2,8.7
732312,3.8,14.7,0,5.5,2,92.1,3.7,7.4
732313,4.7,13.8,0,6.7,2.4,90.3,50.6,7.4
732314,4.4,13.3,0,7,1.7,76.7,22.1,14.4
732315,4,14.5,0,5.6,2.2,83.8,36.6,13.7
732316,5.7,12.7,0,7.5,3.6,78.1,69,13.8
732317,4.1,14.1,0,5.9,2.5,86.1,17.1,9.1
732318,5.7,12.7,0,7.7,3.5,83.5,71,11
732319,7.4,11.1,0,9.8,4.8,81,14.2,13.1
732320,7.6,11.1,0,11,3.7,68.2,2.2,15.7
732321,6.1,12.3,0,8.6,3.4,76.2,2.8,11.5
732322,8.3,10.1,0,11.8,4.8,80.8,6.9,10.3
732323,6.7,11.8,0,9,4.3,84.1,4.6,8.3
732324,6.5,12.1,0,8.9,3.8,81.7,5.7,9.3
732325,3.9,14.6,0,6.1,1.5,82,7.7,10.1
732326,2.1,16.2,0,4.7,-0.5,87,12.3,6.5
732327,-0.3,18.8,0,2.4,-3.1,89.8,8.3,3.9
732328,-0.2,18.7,0,3.5,-4.2,81,3.7,5.4
732329,1.6,16.8,0,4.6,-1.4,85.6,2.7,7.9
732330,2.9,15.6,0,5.4,0.2,86.9,51,9.6
732331,2.6,15.9,0,4.5,0.5,85.2,78.6,10.2
732332,5.4,13.2,0,7.9,2.4,85,79.4,17.5
732333,3.7,14.7,0,6.1,1.4,80.3,168.3,15.1
732334,2.1,16.4,0,4.1,0,84,46.3,9.4
732335,0.4,18,0,2.5,-1.8,85.7,7.2,8.2
732336,-1.3,19.9,0,0.1,-2.9,84.2,38.9,9
732337,-2.5,20.5,0,-1.1,-4.1,84.3,27.3,7.4
732338,-3.5,22.1,0,-1.6,-5.8,83.3,0.5,7.6
732339,-4.1,22.6,0,-2.3,-6.1,87.5,0.9,4.3
732340,-4.1,22.6,0,-2,-6.6,91.9,21,3
732341,-5.5,24,0,-2.4,-8.8,89.5,0.4,3.7
732342,-2,20.4,0,0.6,-4.7,88.8,7.2,7
732343,1.9,16.5,0,4.3,-0.4,90.3,11.4,11.3
732344,2.1,16.4,0,4,0,81.9,50,8.7
732345,2.5,16,0,4.1,0.6,92.1,3.1,8.6
732346,3.1,15.3,0,4.8,1.4,88.6,18,5.6
732347,2.1,16.4,0,4.6,-0.5,85.7,2.8,4.3
732348,-0.5,19.1,0,2.9,-4.2,73.3,1,6.7
732349,-2.4,20.9,0,1.2,-6.2,76.4,1.1,6
732350,-3,21.4,0,1,-7,73.1,8.1,5.6
732351,-2.4,20.8,0,1.9,-6.9,77.4,2.5,4.3
732352,-0.3,18.8,0,4.3,-5,83,4.4,5.4
732353,3.3,15,0,6.1,0.6,85.7,10.4,10.7
732354,4.5,13.9,0,6.5,2.4,90.6,126.9,6.3
732355,6.1,12.4,0,10.1,2.1,88.7,57.9,14.7
732356,1.9,16.4,0,4.4,-0.6,83.4,148.9,14.4
732357,0.7,17.8,0,2.5,-1.4,82.5,89.8,9.9
732358,-1.1,19.4,0,0.5,-2.6,87,48.7,9.4
732359,-1.4,19.8,0,-0.4,-2.7,84,17.5,8.5
732360,-1.8,19.7,0,-0.4,-3.5,83.7,1.3,4.8
732361,-2.2,20.8,0,-0.5,-4.2,80.7,0.3,6.8
732362,-0.6,19,0,1.5,-2.6,91.1,15.2,6.1
732363,0.1,18.5,0,2.1,-2.4,89.7,26.8,4.4
732364,-0.7,19.1,0,1.4,-2.8,86.7,3.1,7.2
732365,-2.3,20.8,0,-0.7,-4.1,83.6,20.4,9.7
732366,-2.8,21.3,0.1,0.3,-5.9,90.8,23.5,6.4
732367,-3.4,21.7,0,-0.2,-6.5,85.9,22.9,4.3
732368,-2.8,21.3,0,0.4,-6.2,88.6,2.3,3.7
732369,-1.7,19.7,0,0.5,-4,86.2,0.4,5.2
732370,-5.6,24.1,0,-2.7,-8.8,74.4,15.3,9.5
732371,-7.6,26.1,0,-2.5,-12.8,73.2,1.5,7
732372,-5.8,24.3,0,-2.4,-9.5,72.3,9.7,8.6
732373,-4.1,22.7,0,-0.2,-8.3,69.8,18.5,5.7
732374,-4.2,22.6,0,0.5,-8.8,74.2,4.9,5.4
732375,-4.8,23.2,0,-0.4,-9.4,79,0.6,4
732376,-3.7,22.1,0,-0.2,-7.2,79,2.7,5.9
732377,-4.1,22.6,0,-1.1,-7.3,79.1,4.1,7
732378,-2.7,21.2,0,1.4,-6.8,85.1,1.5,7.5
732379,1.6,16.8,0,3.3,-0.4,88.4,6.8,8.3
732380,1.1,17.4,0,3.4,-1.4,86.5,6,6.9
732381,-1.2,19.6,0,3.1,-5.6,73.2,2.4,5
732382,0.9,17.6,0,4,-2.4,82.6,46.9,14
732383,1.7,16.7,0,3.5,-0.1,84.3,23.8,12.7
732384,1.7,16.8,0,4.8,-1.5,78.5,39.9,8.5
732385,2.8,15.7,0,6.4,-0.9,71.2,0.2,6.6
732386,5.4,13.1,0,10.2,0.4,69.7,2.6,7.4
732387,10.7,7.7,0,16.3,5,65.6,1.6,10
732388,11.3,7.2,0,15,7.4,72.5,1.7,12.6
732389,10.8,7.6,0,14.8,6.8,79.4,8.5,10.7
732390,5.7,12.3,0,9.7,1.6,82,38.1,7.1
732391,3.6,14.8,0,7.6,-0.6,69.4,1.7,5.8
732392,4.8,13.7,0,10.8,-1.1,59.6,0,6.8
732393,7.4,11.2,0,13.9,0.6,56.8,1.1,7.1
732394,9.8,8.7,0,14.3,5,81,18.8,4.4
732395,10.1,8,0,16.1,3.9,80.4,11.9,4.9
732396,9.9,8.7,0,13.6,5.9,86,14.8,4.5
732397,9.4,9,0,12.9,5.8,88,42.9,4.4
732398,9,9.5,0,12.5,5.3,87.6,18.2,6.5
732399,8.7,9.8,0,11.5,5.7,84.3,14.6,6
732400,8.7,9.8,0,12.7,4.6,79.8,129.4,6.5
732401,8.4,10.1,0,11.9,4.7,72.4,41.7,8.7
732402,7.2,11.3,0,12.1,1.9,61.9,43,7.1
732403,6.9,11.6,0,13.5,0.1,51.5,0,6.7
732404,8.6,9.9,0,16.2,0.8,45.4,0,6.9
732405,11,7.5,0,19.1,2.7,42.3,0,5.3
732406,11.6,6.9,0,19.5,3.4,48.1,1.6,5.1
732407,9,9.5,0,13.8,4.1,69.5,8.8,6.8
732408,9.2,9.2,0,15,3.5,66.4,17.1,7.8
732409,10,8.5,0,13.3,6.6,72,100.8,10.7
732410,7.2,11.2,0,10.3,4.1,78.4,142.4,7.1
732411,3.9,14.6,0,6.4,1.1,78.2,38,7.6
732412,4.7,13.8,0,8.8,0.5,81.4,19,6.4
732413,8.3,10.2,0,13.1,3.3,74.1,14.9,5.9
732414,9.2,9.4,0,14.3,3.9,72.3,2.2,4.5
732415,10.5,8.1,0,14.8,6,72.9,0.5,4
732416,11.9,6.6,0,17.1,6.5,66.9,0.2,4.4
732417,13.6,4.8,0,20.1,7.2,61.7,263.5,6
732418,12.6,5.9,0,18.3,6.7,67.6,3.9,8.5
732419,11.6,6.9,0,15.8,7.2,76.7,7.2,8
732420,10.8,7.6,0,15,6.6,81.8,39.9,6.3
732421,9,9.5,0,12,6,79.9,90.3,8
732422,6.7,11.8,0,10.2,2.9,66,64.2,8.8
732423,4.9,13.6,0,10.2,-0.7,54.7,36.1,4.6
732424,6.3,12.2,0,12.9,-0.4,58.3,6.4,3.9
732425,8.1,10.4,0,15,1.1,57.3,0.3,5.6
732426,9.9,8.1,0,14.9,4.6,63.7,4.8,7.2
732427,9.1,9.2,0,12.3,6,74.8,61.3,8.1
732428,10.6,8,0,14.8,6.3,72.5,73.8,6.4
732429,9.7,8.8,0,13.8,5.5,80.7,92.9,7.6
732430,10.7,7.7,0,16.6,4.7,66.7,40.5,5.3
732431,11.9,6.5,0,17,6.8,74.1,8,4.5
732432,14.4,4.2,0,20.4,8.2,73.4,1.3,3.3
732433,17.9,1.1,0.5,24.7,10.9,64.8,2,4.4
732434,19.7,0.5,1.6,26.4,12.6,59.1,188.9,6
732435,15.9,2.7,0,20,11.6,79.9,46.8,5.4
732436,12.8,5.8,0,15.8,9.5,82.9,51.4,7.1
732437,10,8.4,0,13.8,6.2,71.3,30,8.5
732438,9.2,9.3,0,12.2,6,81.4,28.7,9.5
732439,7.5,11,0,10.5,4.4,83.8,84.6,8.2
732440,7.1,10.9,0,10.6,3.3,75.9,185.6,8.8
732441,7.5,11.1,0,11.4,3.2,77.1,22.8,7.5
732442,7.2,11.2,0,11.5,3,74.6,14.9,6.8
732443,7.6,10.8,0,12.2,3,72.5,60.8,6.8
732444,8.3,10.2,0,13.8,2.6,67.5,50.8,5.8
732445,10.2,8.2,0,16.4,3.8,61.3,0.3,5.8
732446,11.4,7.2,0,15.3,7.1,77,19.4,6.2
732447,10.2,8.3,0,13.9,6.3,78.5,135.9,7.4
